amount,sender_balance,receiver_balance,transaction_speed,sender_country,receiver_country,sender_id,receiver_id,transaction_frequency,is_cross_border,high_risk_sender,high_risk_receiver,time_since_last_tx,is_fraud,amount_to_balance_ratio
94200,458492,1446914,2,IN,FR,CA00216,AE00138,6,1,0,0,76215,0,0.20545614754455913
700101,1633857,1489382,3,AU,JP,DE00885,JP00653,17,1,0,0,84882,1,0.4284958842787343
745098,1115817,1075436,0,IN,IN,AE00112,AE00837,8,0,0,0,76322,1,0.6677600359198685
731644,1042122,1363732,0,US,DE,SG00477,US00650,1,1,0,0,50273,1,0.7020713505712383
336003,1063388,1088291,3,DE,IN,AU00843,CA00388,18,1,0,0,30803,0,0.3159740376983754
795221,1071894,366900,2,SG,AU,AU00530,AE00617,10,1,0,0,48100,0,0.7418839922604288
311629,866295,677925,3,DE,SG,AE00743,IN00333,12,1,0,0,71370,0,0.35972619027005814
654742,986080,1824876,2,SG,JP,US00697,JP00083,13,1,0,0,74292,1,0.6639846665584942
78966,1601764,31105,1,IN,FR,JP00970,DE00776,6,1,0,0,51466,0,0.04929939741435068
885699,1746542,467368,2,DE,AE,DE00089,CA00688,2,1,0,0,25126,0,0.5071157750572274
17785,322105,757283,3,US,GB,AE00936,AE00805,15,1,0,0,51070,0,0.05521491439126993
806360,1624344,1800153,3,JP,SG,DE00885,IN00606,11,1,0,0,40376,1,0.4964219401801589
622907,1165152,648330,3,CA,IN,FR00320,DE00540,6,1,0,0,29685,1,0.5346143679107962
78609,1355419,1203790,3,US,CN,FR00090,AE00734,6,1,0,0,60615,0,0.057996088294468354
636134,1913303,1641795,2,FR,AU,GB00587,GB00657,3,1,0,0,18628,1,0.3324794870441326
324263,144386,843313,2,JP,AU,IN00147,CN00506,4,1,0,0,50732,1,2.2458063801199564
514731,873390,44555,0,CN,US,DE00530,IN00967,12,1,0,0,72214,1,0.5893484010579466
33352,1180265,272202,2,GB,FR,CA00624,GB00852,7,1,0,0,63450,0,0.02825806068976035
185949,997391,753478,3,CN,AU,CA00465,CN00523,1,1,0,0,10608,0,0.18643540998464994
749512,755801,824288,0,FR,FR,CN00519,JP00081,6,0,0,0,37791,0,0.9916790266220871
626628,1461824,88366,3,SG,FR,SG00687,AE00520,10,1,0,0,45196,0,0.42866172671949565
93257,1049251,1899287,1,FR,AE,GB00960,AU00657,1,1,1,0,69118,1,0.08887959125128306
592634,1446266,1504643,3,DE,DE,GB00143,SG00953,5,0,0,0,57321,0,0.40976832754140663
615462,1849128,1649566,0,SG,DE,FR00715,US00672,14,1,0,0,3846,1,0.3328390462964165
461742,332071,1134484,1,DE,JP,FR00602,AE00198,19,1,0,0,26039,0,1.3904917924178866
684961,1906184,180396,3,SG,IN,GB00582,GB00251,1,1,0,0,9884,0,0.35933624455981167
320823,640049,1369202,1,SG,SG,DE00289,SG00293,12,0,0,0,84694,1,0.5012475607336313
11438,1221733,355880,0,IN,US,CA00071,US00274,15,1,0,0,76932,1,0.009362111034080278
687312,851246,789739,2,CN,US,CN00127,DE00171,12,1,0,0,72104,1,0.8074187720118509
602419,1382586,1448943,2,AU,US,CA00040,FR00265,8,1,0,0,85305,0,0.43571900771452915
789459,936244,860896,1,GB,JP,AE00817,US00165,7,1,1,0,63235,1,0.8432192889887679
138773,623330,1857614,0,CN,DE,US00943,US00590,18,1,0,0,44449,0,0.22263167182712207
568141,1210659,1834321,0,JP,IN,GB00181,AU00989,5,1,0,0,58946,0,0.46928243212993914
131396,291627,654250,2,AU,GB,SG00927,GB00566,6,1,0,0,35579,0,0.4505618478398776
791355,1174935,319199,1,FR,AU,US00678,CA00100,12,1,0,0,51889,0,0.673530876176129
165174,1491814,1089125,0,US,AE,IN00902,CN00466,5,1,0,0,39530,0,0.11072023724137191
872892,44115,681677,0,CA,CN,US00776,US00686,1,1,0,0,8516,0,19.786739204352262
790704,1300059,1554029,1,SG,JP,CN00788,CA00701,10,1,0,0,68462,0,0.6082062429474354
917282,40667,1839318,0,JP,AU,US00257,DE00502,15,1,0,0,63483,0,22.5559298694273
871756,1795537,1666230,0,SG,FR,DE00721,GB00906,11,1,0,0,86386,0,0.4855126906323846
925912,162804,1674565,1,JP,FR,AE00804,CA00095,5,1,0,0,71134,1,5.687280410800717
858446,1237516,504101,1,JP,AE,AU00372,US00630,15,1,0,0,6868,1,0.6936847685201646
942340,330927,91374,2,FR,AE,SG00849,SG00340,14,1,0,0,75781,0,2.847576655878789
187062,359214,867396,0,CN,CN,CN00542,US00131,5,0,0,0,53329,0,0.5207536454592527
571951,999710,1455007,3,AE,GB,CA00035,AE00327,2,1,0,0,22485,1,0.5721169139050325
904951,186335,1953241,1,CN,JP,GB00302,GB00250,13,1,0,0,15075,0,4.856580889258593
159659,298273,1365705,1,IN,CN,JP00748,US00087,10,1,0,0,53106,1,0.5352780841712123
982173,877354,1841583,3,GB,AE,AE00088,AE00947,18,1,0,0,44100,0,1.1194717297692836
695043,1736391,27336,0,IN,SG,CA00190,DE00102,7,1,0,0,19850,0,0.4002802364214051
919266,724370,1387191,0,CA,GB,JP00734,CA00219,19,1,0,0,5981,0,1.2690558692380967
313484,211908,1422864,2,AU,CA,CN00346,AE00530,16,1,0,0,64269,1,1.4793400909828793
71923,1964315,883880,2,US,GB,SG00014,SG00909,1,1,0,0,51975,0,0.036614799561170176
329435,1154301,1380536,2,SG,US,CA00337,IN00636,6,1,0,0,57449,0,0.2853978295089409
687158,613690,272785,1,CN,AE,US00759,FR00644,2,1,0,0,64594,1,1.1197151656373738
480578,1068191,1882859,1,FR,SG,IN00979,JP00444,1,1,0,0,25222,0,0.44989894129420677
612305,475158,776521,1,US,DE,AU00681,US00556,4,1,0,1,37951,0,1.2886345173605411
386597,1969731,594828,3,SG,AU,US00332,DE00642,3,1,0,1,17084,0,0.19626893215367988
615100,1004507,325350,2,DE,GB,DE00523,IN00343,15,1,0,0,43270,1,0.6123401827961378
132140,1386089,177536,1,AE,IN,US00259,DE00330,18,1,0,0,63629,0,0.09533298366843687
705313,22013,1724375,1,CN,JP,CA00703,JP00509,12,1,0,0,520,1,32.04074864852587
437350,63566,942420,2,GB,AU,CA00766,GB00592,6,1,0,0,32087,1,6.880250448352893
175759,1515412,934866,2,IN,GB,SG00766,GB00619,7,1,0,1,63521,0,0.11598100054638606
526377,187416,668043,0,CN,CA,FR00909,AU00543,14,1,0,0,50404,0,2.8086022538097066
323705,1313836,917386,1,DE,US,AE00619,GB00798,11,1,0,1,7227,1,0.24638158796075005
668746,794616,498396,0,IN,CN,DE00324,SG00787,12,1,0,0,56125,0,0.8415964440685816
800110,1695418,45388,0,AU,IN,SG00708,AE00969,15,1,0,0,14142,0,0.4719249176309323
641437,1825370,1496600,3,CA,CN,AU00960,IN00332,17,1,0,0,47072,0,0.351401085807261
762517,1509503,1991031,1,SG,GB,SG00945,JP00656,8,1,0,0,50787,0,0.5051444084576182
508097,917729,957372,0,CA,GB,AU00324,JP00615,3,1,0,0,50586,0,0.5536460109683795
107857,1368926,1682565,1,DE,IN,AU00877,JP00401,14,1,0,0,7727,1,0.07878950359624991
519338,700240,1167324,1,AE,JP,GB00288,IN00396,14,1,0,0,59741,1,0.7416571461213298
466705,1489043,1731706,2,SG,CN,FR00852,CA00638,14,1,0,0,5528,0,0.31342614014504616
398872,335056,1961474,3,CA,FR,GB00439,JP00361,3,1,1,0,49703,1,1.1904636836827276
462012,1482529,1037869,1,CA,CA,AE00525,JP00087,15,0,0,0,42850,0,0.3116377487388105
66470,512018,896397,1,AE,AE,JP00821,AE00611,16,0,0,0,85701,0,0.12981965477776172
634688,1365263,1411873,3,DE,FR,DE00345,AU00931,17,1,0,0,24210,0,0.4648833228469533
225849,81995,1959486,2,AE,DE,GB00904,AE00407,14,1,0,0,13773,0,2.7544240502469663
941360,869680,1551762,1,DE,DE,DE00075,SG00834,8,0,0,0,53236,1,1.0824211204121057
142828,216668,1077044,2,JP,SG,DE00502,JP00995,4,1,0,0,64678,0,0.6592020972178633
364327,649222,740439,3,JP,DE,CA00442,AU00900,11,1,0,0,66744,0,0.56117475994344
907549,235437,758979,2,GB,IN,SG00753,JP00002,11,1,0,0,76972,1,3.8547424576425966
733012,1700109,552832,3,GB,US,US00260,FR00001,11,1,0,0,24668,1,0.4311558847109215
443671,1069729,1541524,3,CN,JP,DE00425,FR00569,19,1,0,0,60188,0,0.41475083876383645
285186,1773473,1268574,3,AU,CN,SG00555,SG00451,18,1,0,0,39553,1,0.16080650790849368
186446,876653,1868147,3,US,AE,AE00685,IN00359,15,1,0,0,11365,1,0.21267936116114358
944188,1880759,503413,2,AU,CN,AU00288,DE00082,11,1,0,0,34615,0,0.5020249803403839
248062,1464002,590885,0,CN,FR,GB00128,GB00875,16,1,0,0,38311,0,0.1694410253537905
770387,913382,852021,0,CN,AE,AU00509,AE00619,9,1,0,0,83372,1,0.8434444733966731
537483,1454606,196821,2,JP,DE,AE00391,IN00052,10,1,0,0,69203,0,0.3695041818884289
569708,1503831,757627,3,CN,CA,IN00680,AE00010,9,1,0,0,77960,0,0.37883778163902726
651928,342319,1152158,2,FR,AE,CN00879,FR00777,9,1,0,0,40209,1,1.9044458531369863
912296,1087660,1711872,3,US,IN,AU00823,SG00850,16,1,0,0,53971,1,0.8387694684000515
759226,294482,457587,3,IN,CN,FR00144,US00909,7,1,0,0,13745,0,2.5781745573583446
177942,635628,1887231,0,IN,FR,AE00814,IN00720,3,1,0,0,75643,0,0.27994676131322094
122919,1341578,1785626,3,AU,IN,JP00474,CN00567,14,1,0,0,78412,0,0.09162270102819217
452015,842051,1721644,2,AU,FR,DE00722,CA00326,10,1,0,0,18194,1,0.5368024027048243
152789,962121,936342,1,JP,FR,GB00066,US00873,6,1,0,0,29304,1,0.15880434997261259
680511,528670,294758,3,IN,CA,FR00272,IN00727,15,1,0,0,60236,1,1.2872131953770782
166199,1491571,1537450,2,AE,DE,SG00550,SG00182,5,1,0,0,82343,0,0.11142547019216652
560225,1656831,363396,3,FR,CN,JP00813,GB00834,16,1,0,1,82058,1,0.33813044299629835
408350,694886,1132596,3,US,SG,SG00940,AE00579,1,1,0,0,70141,1,0.5876503484024718
445298,1289176,1414361,3,AE,AE,SG00460,CA00141,2,0,0,0,24171,0,0.34541288388862346
336865,1026860,1850666,2,AE,SG,FR00437,GB00083,2,1,0,0,31387,0,0.32805348343493757
884959,614242,332815,3,JP,CN,FR00814,CA00729,13,1,0,0,22515,1,1.4407334568459988
954068,1817054,300751,0,FR,DE,JP00935,SG00690,1,1,0,0,4082,0,0.5250630966388451
206609,1245369,1504597,2,AU,CN,SG00841,AU00047,19,1,0,0,22091,0,0.1659018331113108
973866,985544,1271830,0,GB,AE,IN00628,JP00469,5,1,0,0,21228,1,0.9881507066148238
936682,718804,604080,3,FR,CA,US00321,US00005,17,1,0,0,52883,0,1.303111835771643
732458,946309,1395763,0,CA,US,AE00682,AU00121,13,1,0,0,40641,1,0.774015675640832
387022,60207,118088,1,US,JP,CN00649,AE00609,9,1,0,0,25555,0,6.428189413191157
201125,1035299,661521,3,IN,GB,CA00891,CA00033,11,1,0,0,54107,1,0.19426754976098692
668564,1735183,508156,1,CN,IN,IN00683,SG00182,3,1,0,0,28937,0,0.38529884167837053
801163,310263,1834778,3,US,AU,SG00186,FR00199,3,1,0,0,30811,0,2.582206063887734
823161,786469,1574282,2,FR,CA,GB00212,AE00696,5,1,0,0,22468,0,1.0466540957113377
508835,488699,294184,2,FR,AU,CA00729,DE00100,18,1,0,0,3703,0,1.0412032764544228
946862,684848,1249924,0,GB,JP,IN00718,IN00334,11,1,0,0,54057,1,1.3825870850174053
22967,1950732,1959485,0,AE,AE,FR00353,IN00166,1,0,0,0,71609,0,0.011773529116249695
505414,1654566,1816608,3,AE,AU,US00049,IN00961,5,1,0,0,34805,1,0.3054662068482007
369813,379009,636642,1,CN,AE,DE00801,IN00067,10,1,0,0,78219,1,0.9757367239300386
534771,544518,494650,1,IN,CN,CA00016,SG00613,12,1,0,0,82969,1,0.9820997652970149
635387,1185505,303183,2,GB,SG,US00065,DE00691,12,1,0,0,59473,1,0.5359631549424085
103753,1654143,855580,1,AE,FR,CN00417,JP00690,1,1,0,1,85307,0,0.06272311402339459
572085,1247596,1788168,3,AE,IN,AE00279,JP00689,11,1,0,0,85083,1,0.4585498831352457
504792,1052935,906851,0,SG,SG,IN00559,IN00708,2,0,0,0,18202,0,0.47941420885429775
685015,293101,1204511,1,CA,SG,JP00406,US00780,2,1,0,0,28049,1,2.3371295219054184
347972,94774,1945664,0,JP,FR,DE00697,DE00095,9,1,0,0,16819,0,3.671597695570515
24662,1979581,1153533,3,US,CN,SG00037,DE00303,1,1,0,0,20356,1,0.012458191910308293
608171,622443,572570,0,GB,US,US00143,CN00954,7,1,0,0,26161,1,0.9770709928459312
59133,230341,1733361,0,AU,DE,US00713,CN00804,6,1,0,0,68460,0,0.2567193856065572
188230,75331,1081869,3,SG,CA,AE00630,CN00255,18,1,0,0,9070,0,2.4987057121238267
387378,1610645,648171,1,SG,IN,FR00406,FR00772,8,1,1,0,57087,1,0.2405110995905367
791206,299946,1947773,1,IN,DE,AU00088,JP00449,9,1,0,0,5034,1,2.6378281423989653
269342,240296,1988262,1,CA,AE,US00385,AU00912,13,1,0,0,59683,1,1.1208759196990379
715960,1938589,1774618,0,FR,IN,GB00453,DE00856,4,1,0,0,59805,0,0.3693201601783565
522663,1607388,956877,3,IN,AE,SG00614,SG00641,9,1,0,0,60931,1,0.32516293514695893
483576,426716,245044,0,FR,JP,DE00230,GB00267,16,1,0,0,10448,1,1.1332502179435502
622930,519814,1345523,1,AE,AE,JP00846,GB00604,16,0,0,0,40618,0,1.1983709557649467
610702,58988,735410,2,CN,US,AU00820,CA00128,10,1,0,0,53351,1,10.352987048213196
94700,1464674,1691556,0,CN,FR,IN00453,CN00153,7,1,0,1,16689,0,0.06465602584602444
236869,1555866,146412,0,IN,CA,JP00638,AU00211,18,1,0,0,78918,0,0.15224254530917186
146618,950600,598580,0,FR,US,JP00616,DE00476,2,1,0,0,31359,0,0.1542373237954976
391479,863916,1928813,2,CA,SG,GB00627,GB00955,6,1,0,0,44629,0,0.45314475018404565
800779,247909,171653,0,GB,CN,SG00589,AE00855,10,1,0,0,862,1,3.230132830998471
14753,1818516,169313,2,GB,US,FR00046,US00072,2,1,0,0,82230,0,0.008112658893295412
302000,843675,1702318,1,FR,FR,SG00428,IN00387,1,0,0,0,74678,0,0.3579577443920941
777398,1652086,335505,0,US,DE,GB00385,JP00663,3,1,0,0,79666,0,0.47055540692191566
233631,480753,916750,1,DE,CA,FR00290,FR00923,15,1,1,0,17893,0,0.48596888630960183
546678,380138,1115361,2,GB,AE,AU00029,DE00518,4,1,0,0,32136,1,1.4381040569477401
717444,439088,1539935,2,SG,US,GB00567,CA00717,16,1,1,0,36325,1,1.6339412600663192
521630,107548,1959974,3,CN,AU,SG00594,AU00863,7,1,0,0,31476,0,4.8502064194592185
769742,1958624,1848701,1,AE,US,SG00501,FR00528,13,1,0,0,36088,1,0.39300141323704807
558802,1129554,333399,1,GB,CN,FR00196,IN00560,10,1,0,0,14549,1,0.4947103015880604
919096,1514674,1133463,1,AU,IN,AU00611,FR00681,11,1,0,0,6501,0,0.6067945973853119
711896,390829,1386047,3,CN,US,AU00351,IN00621,3,1,0,0,69291,1,1.821502498535165
140096,926904,1495700,2,AU,AU,AE00954,IN00201,1,0,0,0,63426,0,0.15114402354504888
574583,921448,539675,3,IN,JP,IN00754,FR00115,15,1,0,0,422,1,0.6235653015688352
982586,943127,891882,0,DE,GB,JP00873,FR00083,16,1,0,0,4275,0,1.041838479865384
320932,451114,1552765,3,AE,GB,FR00600,IN00408,18,1,0,0,16700,1,0.7114210598651338
998619,24649,780527,2,AE,DE,GB00710,CA00539,17,1,0,0,38480,0,40.513570530244635
55326,1201901,207423,1,CA,JP,FR00858,JP00008,14,1,0,0,36289,1,0.046032077517199836
197572,487791,1081634,2,FR,GB,IN00893,CA00264,12,1,0,0,8078,0,0.4050341232208056
361021,1766301,995223,0,JP,AU,GB00461,CN00762,18,1,0,0,6623,0,0.2043938150972003
993316,111265,1507406,3,JP,AE,IN00010,AU00140,19,1,0,0,65080,1,8.92747944097425
910926,1695333,1507010,3,IN,FR,CN00904,CA00271,6,1,0,0,16272,0,0.5373139082410359
786534,1453694,169260,3,GB,FR,AE00762,CN00813,2,1,0,0,85442,1,0.5410588473227516
237741,310426,1694288,2,CA,IN,US00645,SG00169,4,1,0,0,72195,1,0.7658540199596683
630738,1226146,1441249,3,CA,FR,AU00479,IN00783,6,1,0,0,53590,0,0.5144069303329294
966940,1750856,895627,0,JP,IN,CN00434,JP00947,7,1,0,0,51736,0,0.5522670053962176
716763,628316,1822177,3,SG,GB,US00695,CN00248,18,1,0,1,5866,1,1.1407683394979595
440249,814473,1227265,0,AE,CA,CA00393,AE00236,7,1,0,0,33209,0,0.5405323442274943
868161,530145,779579,0,IN,FR,CN00106,SG00017,4,1,0,0,65109,0,1.6375916022974846
438543,45392,808141,1,CN,AU,DE00107,AE00787,9,1,0,0,38702,0,9.661239866055693
607597,1227743,807416,2,FR,CA,GB00212,CA00013,8,1,0,0,11942,0,0.49488940274959825
577224,932984,312953,1,CA,AU,FR00707,CN00866,12,1,0,0,19399,1,0.618685850989942
733074,823716,1644521,2,GB,CN,SG00297,CA00277,5,1,0,0,1993,1,0.8899596462858558
839532,1038009,709302,3,DE,CA,AE00363,AE00713,6,1,0,0,44738,0,0.8087906752253593
853253,569865,1472636,3,DE,AU,AE00789,GB00681,5,1,0,0,57646,1,1.4972897089661588
482074,1188549,953810,1,DE,CA,DE00750,AE00807,5,1,0,0,26917,1,0.4055987594958222
120859,1287538,704115,3,US,AU,US00624,JP00124,6,1,0,0,27316,0,0.09386829747937536
351312,512189,1549475,3,GB,DE,CN00871,JP00851,6,1,0,0,51459,1,0.6859030553174706
484095,261162,875082,1,AE,FR,SG00595,SG00558,1,1,0,0,47614,0,1.8536195924368783
859830,1399104,1099957,3,IN,IN,AE00254,JP00019,10,0,0,0,3223,1,0.6145576025799369
840100,1438235,279768,0,FR,CN,CA00608,GB00425,5,1,0,0,84903,0,0.5841187288586358
576083,241595,620139,3,CA,IN,IN00176,AU00774,18,1,0,0,63857,1,2.3844988513835137
450830,745800,169900,0,CN,DE,GB00131,CA00286,9,1,0,0,19367,1,0.6044918208635023
128707,620319,1953646,2,GB,CA,CN00779,US00213,8,1,0,0,86086,0,0.20748518101170527
961869,1155607,1803225,1,AE,AU,IN00652,DE00707,1,1,0,0,12037,1,0.8323495790523942
528481,1964861,375112,3,CN,CA,DE00150,US00384,14,1,0,0,1628,0,0.26896609989205345
128938,436100,1874241,3,IN,JP,FR00917,CN00389,11,1,0,0,32553,0,0.29566154551708324
456882,1987433,25264,1,CA,AE,JP00035,JP00975,14,1,0,0,22796,0,0.22988548544781132
973670,1586063,1328236,1,GB,IN,US00848,AE00264,15,1,0,0,66159,0,0.6138911253840484
915198,1420303,1634069,1,US,JP,CN00023,AE00843,16,1,0,0,18022,0,0.644368138347944
18167,280638,1064465,3,GB,CN,FR00862,CN00110,16,1,0,0,60857,1,0.06473464035519068
857225,81564,318693,3,AU,CA,IN00966,DE00227,4,1,0,1,15100,1,10.509845029669952
875566,1460085,307563,2,SG,JP,GB00187,AU00732,14,1,0,0,86384,0,0.5996678275579846
861218,1754467,1332572,2,AU,IN,JP00559,CA00566,6,1,0,0,5351,0,0.49087158664141306
885770,1746812,1837835,2,DE,FR,SG00780,FR00947,19,1,1,0,33695,0,0.5070780370182939
107655,335528,631507,3,AE,US,FR00067,US00182,2,1,0,0,26146,1,0.3208525070932977
212269,1152259,313662,2,CA,FR,FR00335,JP00059,3,1,0,0,21122,0,0.18421986723471026
763458,82584,1402563,1,DE,US,IN00581,AE00284,19,1,0,0,53843,0,9.244623655913978
364158,1236151,1593508,1,CA,SG,SG00873,FR00330,13,1,0,0,71061,1,0.2945902240098499
258622,475248,1609649,1,AE,AU,US00036,IN00806,2,1,0,0,6634,1,0.5441832474834192
863912,1086114,1621161,3,CN,GB,CA00126,AU00267,9,1,0,0,46779,1,0.7954155825263278
782537,582196,978585,2,SG,AU,IN00139,AU00846,6,1,0,0,17176,0,1.3441126356072526
388196,82270,1544276,0,CA,CN,GB00080,CN00516,7,1,0,0,61214,0,4.718560836270815
358003,1895504,326555,1,CA,AE,AE00857,IN00513,10,1,0,0,55834,0,0.18886955659286395
490823,1993527,1966162,0,CA,CA,AU00487,AE00533,4,0,0,0,62785,0,0.24620835333557056
336938,1754094,429722,1,CA,CA,US00490,AE00720,3,0,0,0,83527,0,0.19208662705647475
918046,50284,1787639,2,CN,GB,AU00571,AU00319,17,1,0,0,83394,0,18.25721899610214
871082,1473019,42684,2,JP,CN,CN00037,US00937,8,1,0,0,49169,1,0.5913582920519016
859179,164161,1743550,1,IN,DE,JP00276,AE00118,15,1,0,0,36818,0,5.233758322622304
287855,795609,366086,2,IN,CA,AE00126,CA00145,14,1,0,0,441,0,0.36180460502583556
942270,1557501,873727,0,CA,CN,JP00764,GB00893,7,1,1,0,50676,0,0.6049883756093897
556429,455659,444174,0,IN,FR,AE00744,IN00775,8,1,0,0,35192,0,1.221152221288288
930327,1005475,1108180,2,JP,SG,DE00934,AE00922,9,1,1,0,72577,1,0.9252611949576071
563471,376501,1979010,3,CN,FR,GB00658,GB00080,15,1,0,0,23588,0,1.4965989466163436
487424,1354832,1475379,1,DE,AE,SG00120,GB00097,6,1,0,0,44257,1,0.35976711503714115
536614,852871,914069,3,CA,CN,AU00153,SG00024,13,1,0,0,57956,1,0.6291854219454056
594230,523129,236135,2,IN,US,JP00851,AU00300,2,1,0,0,17105,1,1.1359148508302923
676335,1458817,281016,3,CN,IN,JP00791,CA00473,4,1,1,0,27222,1,0.4636188089390239
323687,1991301,1736539,1,US,US,IN00064,AE00799,10,0,0,0,3205,0,0.1625505134582868
658958,46008,352212,3,FR,JP,IN00054,JP00376,3,1,0,0,55303,1,14.322683011650147
117532,683364,1703935,1,AU,JP,CA00222,CN00432,18,1,0,0,59711,0,0.17199033019005977
517001,653529,1961130,1,DE,AU,SG00806,AE00675,12,1,0,0,59340,0,0.7910911375011668
241317,967445,558460,3,AU,US,SG00874,SG00117,7,1,0,0,84671,0,0.24943743571986005
745623,1613392,1067531,0,FR,AE,DE00236,IN00424,7,1,0,0,35493,1,0.46214621121215427
87175,591800,1543370,0,AE,AE,IN00687,JP00398,3,0,0,0,54934,0,0.14730483271375464
317397,1173593,1751410,2,US,AU,CN00481,FR00880,14,1,0,0,13973,1,0.2704489546205541
923011,200253,901772,3,US,CN,FR00449,FR00108,13,1,1,0,37040,1,4.6092243312210055
853950,707678,1559234,1,DE,GB,SG00801,SG00053,8,1,0,0,51704,0,1.2066928744428964
893747,146873,498821,0,JP,GB,CA00073,FR00747,11,1,0,0,14036,1,6.085168819320093
720642,1514317,15414,3,JP,AU,FR00449,DE00266,18,1,0,0,83719,1,0.47588582839656424
104393,674510,1865090,3,CN,JP,SG00299,US00537,2,1,0,0,15932,0,0.1547686468695794
451274,813593,1823395,3,JP,DE,CN00523,CA00919,13,1,0,0,47311,1,0.5546679973893581
736581,170456,1643000,1,AE,JP,US00005,AU00204,7,1,1,0,83732,1,4.321238325432956
721376,1134438,794701,0,DE,AE,FR00323,CN00136,13,1,0,0,16550,1,0.6358884310998045
65827,955769,1174132,1,DE,US,IN00079,AE00284,14,1,0,0,47222,0,0.06887333654889413
630401,713521,1863848,2,JP,FR,DE00956,DE00619,14,1,0,0,64018,0,0.8835072828970696
358950,501426,1826897,2,CA,SG,GB00979,SG00435,15,1,0,0,46849,0,0.7158583719232748
737246,763950,317949,0,DE,CA,IN00355,SG00652,6,1,0,0,44677,1,0.9650448327770142
90459,191921,146382,3,AE,AU,CN00028,GB00819,14,1,0,0,25410,0,0.4713345595323076
645166,1040543,1405160,3,AU,AU,SG00217,JP00650,18,0,1,0,57591,0,0.6200281968164698
453970,1529974,1266484,0,JP,US,DE00936,DE00902,12,1,0,0,38437,0,0.2967174605581533
84843,680700,204062,2,US,CA,AE00027,CA00788,7,1,1,0,79381,1,0.12464081092992507
505497,751725,1300999,1,JP,IN,FR00774,IN00870,2,1,0,0,21364,0,0.6724493664571486
766644,1660133,1249773,0,US,CA,DE00350,FR00384,12,1,0,0,76375,0,0.4617967355627531
680846,323993,72047,3,SG,JP,JP00437,CN00216,3,1,0,0,32636,0,2.101421944301266
93660,1462633,1256285,1,AU,US,US00973,GB00562,12,1,0,0,43976,0,0.06403520226878513
310595,1856519,720299,2,IN,IN,SG00015,SG00602,14,0,0,0,27669,0,0.16729966135547225
691225,167999,169762,1,IN,DE,CA00028,CN00748,9,1,0,0,56843,1,4.114459014636992
296966,962108,266121,0,JP,GB,SG00354,CN00576,17,1,0,0,83131,0,0.30866181343466637
219460,1823467,772374,0,CA,IN,SG00476,SG00948,6,1,0,0,21702,0,0.1203531514417316
195953,1729109,1419874,3,CN,US,IN00157,AU00065,2,1,0,0,61816,0,0.11332599622117519
153200,1157027,520651,3,CN,AU,GB00161,CA00743,15,1,0,0,73573,0,0.1324083189069918
186513,22014,1152375,1,FR,US,IN00779,CN00768,8,1,1,0,36131,1,8.47247206323249
705915,1926372,1562224,0,DE,SG,DE00241,DE00916,19,1,0,0,44252,1,0.36644791348711464
262434,1658244,314927,0,DE,US,JP00266,IN00098,1,1,0,0,17606,0,0.15826018366416522
487417,1827050,1548876,1,DE,IN,IN00863,AU00092,8,1,0,0,40339,1,0.266778139623984
771046,677548,43355,3,CN,FR,DE00497,JP00160,10,1,0,0,60238,1,1.1379946513014576
710211,1033173,1500280,2,CN,AE,IN00107,GB00575,9,1,1,0,17369,1,0.6874076267962868
595396,215936,1404930,3,FR,IN,JP00581,FR00464,4,1,0,0,83894,0,2.757279934795495
591260,1029758,51763,2,IN,GB,FR00273,FR00214,18,1,0,0,15946,0,0.574173737907353
636798,627370,307204,0,AE,FR,JP00160,US00440,7,1,0,0,63442,1,1.0150278145273124
860001,1396857,475826,3,AE,AE,US00600,DE00435,10,0,0,0,82066,0,0.6156686045887303
808045,108240,1793809,1,DE,AU,JP00578,FR00437,17,1,0,0,53876,0,7.46530857354028
90843,1187750,22061,0,CN,IN,AE00349,IN00729,16,1,0,0,50713,0,0.0764832666806988
753621,1731394,933972,3,JP,DE,CA00270,US00923,3,1,0,0,78818,0,0.43526834446694396
463430,1853786,679639,3,FR,CN,FR00860,IN00520,16,1,0,0,24684,1,0.24999109929625102
453977,1247834,763768,0,US,IN,JP00039,CN00801,1,1,0,0,71372,0,0.36381201345691816
535753,1452416,251667,0,JP,DE,AU00747,JP00290,6,1,0,0,18627,0,0.3688702134925531
404549,1997647,567366,1,US,FR,DE00638,IN00585,8,1,0,0,74875,1,0.20251275625773724
166477,564119,1383846,2,FR,FR,IN00542,AU00012,7,0,0,0,47531,0,0.2951097197577107
819734,505583,477955,3,GB,IN,IN00047,GB00356,13,1,0,0,59930,1,1.6213638512370867
315030,1448085,680816,2,AU,DE,US00119,IN00259,2,1,0,0,14715,0,0.21754938418670175
228836,436191,306116,2,AU,IN,CN00825,AU00724,19,1,0,0,48251,0,0.5246233874609976
723006,579077,1503933,3,IN,CA,US00384,FR00439,2,1,0,0,71477,1,1.2485489839865855
858069,1744947,1769052,1,US,FR,CA00471,SG00299,1,1,0,0,8251,0,0.4917450214820278
271422,367091,1820573,2,SG,IN,IN00320,FR00707,13,1,0,0,71680,0,0.7393861467592504
19788,326417,886500,1,FR,FR,DE00864,CN00140,6,0,0,0,74320,0,0.06062184261236394
506257,620272,721785,2,US,DE,AE00548,IN00148,8,1,0,0,75757,1,0.8161854799184873
